
****************************** FastFind 2.2 (c)FastFrench 2013 ********
		Started  Thu Jul 16 17:44:16 2015

             1.374mS|ChangeMode(231) => m_bDebugGraphique=1, m_DebugModeTxt=  E3
            61.593µS|FFGetPixel(x:1732, y:500, Snap:0): this point is outside the SnapShot boundaries (0,0,1366,768) => returns -1
            61.593µS|FFGetPixel(x:1733, y:500, Snap:0): this point is outside the SnapShot boundaries (0,0,1366,768) => returns -1
            61.593µS|FFGetPixel(x:1734, y:500, Snap:0): this point is outside the SnapShot boundaries (0,0,1366,768) => returns -1
            61.593µS|FFGetPixel(x:1735, y:500, Snap:0): this point is outside the SnapShot boundaries (0,0,1366,768) => returns -1
            61.593µS|FFGetPixel(x:1736, y:500, Snap:0): this point is outside the SnapShot boundaries (0,0,1366,768) => returns -1
            61.593µS|FFGetPixel(x:1737, y:500, Snap:0): this point is outside the SnapShot boundaries (0,0,1366,768) => returns -1
            61.593µS|FFGetPixel(x:1738, y:500, Snap:0): this point is outside the SnapShot boundaries (0,0,1366,768) => returns -1
            62.163µS|FFGetPixel(x:1739, y:500, Snap:0): this point is outside the SnapShot boundaries (0,0,1366,768) => returns -1
            61.593µS|FFGetPixel(x:1740, y:500, Snap:0): this point is outside the SnapShot boundaries (0,0,1366,768) => returns -1
            95.811µS|FFGetPixel(x:1741, y:500, Snap:0): this point is outside the SnapShot boundaries (0,0,1366,768) => returns -1
            62.163µS|FFGetPixel(x:1742, y:500, Snap:0): this point is outside the SnapShot boundaries (0,0,1366,768) => returns -1
           161.395µS|FFGetPixel(x:1743, y:500, Snap:0): this point is outside the SnapShot boundaries (0,0,1366,768) => returns -1
            69.007µS|FFGetPixel(x:1744, y:500, Snap:0): this point is outside the SnapShot boundaries (0,0,1366,768) => returns -1
            61.022µS|FFGetPixel(x:1745, y:500, Snap:0): this point is outside the SnapShot boundaries (0,0,1366,768) => returns -1
            59.311µS|FFGetPixel(x:1746, y:500, Snap:0): this point is outside the SnapShot boundaries (0,0,1366,768) => returns -1
            58.741µS|FFGetPixel(x:1747, y:500, Snap:0): this point is outside the SnapShot boundaries (0,0,1366,768) => returns -1
            58.741µS|FFGetPixel(x:1748, y:500, Snap:0): this point is outside the SnapShot boundaries (0,0,1366,768) => returns -1
            70.147µS|FFGetPixel(x:1749, y:500, Snap:0): this point is outside the SnapShot boundaries (0,0,1366,768) => returns -1
            59.311µS|FFGetPixel(x:1750, y:500, Snap:0): this point is outside the SnapShot boundaries (0,0,1366,768) => returns -1
            58.741µS|FFGetPixel(x:1751, y:500, Snap:0): this point is outside the SnapShot boundaries (0,0,1366,768) => returns -1
            63.304µS|FFGetPixel(x:1752, y:500, Snap:0): this point is outside the SnapShot boundaries (0,0,1366,768) => returns -1
            61.593µS|FFGetPixel(x:1753, y:500, Snap:0): this point is outside the SnapShot boundaries (0,0,1366,768) => returns -1
            58.741µS|FFGetPixel(x:1754, y:500, Snap:0): this point is outside the SnapShot boundaries (0,0,1366,768) => returns -1
            66.155µS|FFGetPixel(x:1755, y:500, Snap:0): this point is outside the SnapShot boundaries (0,0,1366,768) => returns -1
            59.311µS|FFGetPixel(x:1756, y:500, Snap:0): this point is outside the SnapShot boundaries (0,0,1366,768) => returns -1
            59.311µS|FFGetPixel(x:1757, y:500, Snap:0): this point is outside the SnapShot boundaries (0,0,1366,768) => returns -1
            58.741µS|FFGetPixel(x:1758, y:500, Snap:0): this point is outside the SnapShot boundaries (0,0,1366,768) => returns -1
            58.741µS|FFGetPixel(x:1759, y:500, Snap:0): this point is outside the SnapShot boundaries (0,0,1366,768) => returns -1
            58.741µS|FFGetPixel(x:1760, y:500, Snap:0): this point is outside the SnapShot boundaries (0,0,1366,768) => returns -1
            58.741µS|FFGetPixel(x:1761, y:500, Snap:0): this point is outside the SnapShot boundaries (0,0,1366,768) => returns -1
            58.741µS|FFGetPixel(x:1762, y:500, Snap:0): this point is outside the SnapShot boundaries (0,0,1366,768) => returns -1
            61.593µS|FFGetPixel(x:1763, y:500, Snap:0): this point is outside the SnapShot boundaries (0,0,1366,768) => returns -1
            58.741µS|FFGetPixel(x:1764, y:500, Snap:0): this point is outside the SnapShot boundaries (0,0,1366,768) => returns -1
            58.171µS|FFGetPixel(x:1765, y:500, Snap:0): this point is outside the SnapShot boundaries (0,0,1366,768) => returns -1
            58.741µS|FFGetPixel(x:1766, y:500, Snap:0): this point is outside the SnapShot boundaries (0,0,1366,768) => returns -1
            58.741µS|FFGetPixel(x:1767, y:500, Snap:0): this point is outside the SnapShot boundaries (0,0,1366,768) => returns -1
            58.741µS|FFGetPixel(x:1768, y:500, Snap:0): this point is outside the SnapShot boundaries (0,0,1366,768) => returns -1
            59.311µS|FFGetPixel(x:1769, y:500, Snap:0): this point is outside the SnapShot boundaries (0,0,1366,768) => returns -1
            58.741µS|FFGetPixel(x:1770, y:500, Snap:0): this point is outside the SnapShot boundaries (0,0,1366,768) => returns -1
            58.171µS|FFGetPixel(x:1771, y:500, Snap:0): this point is outside the SnapShot boundaries (0,0,1366,768) => returns -1
            64.444µS|FFGetPixel(x:1772, y:500, Snap:0): this point is outside the SnapShot boundaries (0,0,1366,768) => returns -1
           142.005µS|FFGetPixel(x:1773, y:500, Snap:0): this point is outside the SnapShot boundaries (0,0,1366,768) => returns -1
            59.882µS|FFGetPixel(x:1774, y:500, Snap:0): this point is outside the SnapShot boundaries (0,0,1366,768) => returns -1
            59.882µS|FFGetPixel(x:1775, y:500, Snap:0): this point is outside the SnapShot boundaries (0,0,1366,768) => returns -1
            59.311µS|FFGetPixel(x:1776, y:500, Snap:0): this point is outside the SnapShot boundaries (0,0,1366,768) => returns -1
            59.311µS|FFGetPixel(x:1777, y:500, Snap:0): this point is outside the SnapShot boundaries (0,0,1366,768) => returns -1
            59.882µS|FFGetPixel(x:1778, y:500, Snap:0): this point is outside the SnapShot boundaries (0,0,1366,768) => returns -1
            59.311µS|FFGetPixel(x:1779, y:500, Snap:0): this point is outside the SnapShot boundaries (0,0,1366,768) => returns -1
            59.311µS|FFGetPixel(x:1780, y:500, Snap:0): this point is outside the SnapShot boundaries (0,0,1366,768) => returns -1
            59.311µS|FFGetPixel(x:1781, y:500, Snap:0): this point is outside the SnapShot boundaries (0,0,1366,768) => returns -1
            59.311µS|FFGetPixel(x:1782, y:500, Snap:0): this point is outside the SnapShot boundaries (0,0,1366,768) => returns -1
            59.311µS|FFGetPixel(x:1783, y:500, Snap:0): this point is outside the SnapShot boundaries (0,0,1366,768) => returns -1
            59.311µS|FFGetPixel(x:1784, y:500, Snap:0): this point is outside the SnapShot boundaries (0,0,1366,768) => returns -1
            58.741µS|FFGetPixel(x:1785, y:500, Snap:0): this point is outside the SnapShot boundaries (0,0,1366,768) => returns -1
            67.296µS|FFGetPixel(x:1786, y:500, Snap:0): this point is outside the SnapShot boundaries (0,0,1366,768) => returns -1
            61.022µS|FFGetPixel(x:1787, y:500, Snap:0): this point is outside the SnapShot boundaries (0,0,1366,768) => returns -1
            59.311µS|FFGetPixel(x:1788, y:500, Snap:0): this point is outside the SnapShot boundaries (0,0,1366,768) => returns -1
            59.311µS|FFGetPixel(x:1789, y:500, Snap:0): this point is outside the SnapShot boundaries (0,0,1366,768) => returns -1
            60.452µS|FFGetPixel(x:1790, y:500, Snap:0): this point is outside the SnapShot boundaries (0,0,1366,768) => returns -1
            59.311µS|FFGetPixel(x:1791, y:500, Snap:0): this point is outside the SnapShot boundaries (0,0,1366,768) => returns -1
            59.311µS|FFGetPixel(x:1792, y:500, Snap:0): this point is outside the SnapShot boundaries (0,0,1366,768) => returns -1
            59.882µS|FFGetPixel(x:1793, y:500, Snap:0): this point is outside the SnapShot boundaries (0,0,1366,768) => returns -1
            63.874µS|FFGetPixel(x:1794, y:500, Snap:0): this point is outside the SnapShot boundaries (0,0,1366,768) => returns -1
            59.882µS|FFGetPixel(x:1795, y:500, Snap:0): this point is outside the SnapShot boundaries (0,0,1366,768) => returns -1
            59.311µS|FFGetPixel(x:1796, y:500, Snap:0): this point is outside the SnapShot boundaries (0,0,1366,768) => returns -1
            59.311µS|FFGetPixel(x:1797, y:500, Snap:0): this point is outside the SnapShot boundaries (0,0,1366,768) => returns -1
            59.311µS|FFGetPixel(x:1798, y:500, Snap:0): this point is outside the SnapShot boundaries (0,0,1366,768) => returns -1
            59.311µS|FFGetPixel(x:1799, y:500, Snap:0): this point is outside the SnapShot boundaries (0,0,1366,768) => returns -1
            59.311µS|FFGetPixel(x:1800, y:500, Snap:0): this point is outside the SnapShot boundaries (0,0,1366,768) => returns -1
            59.882µS|FFGetPixel(x:1801, y:500, Snap:0): this point is outside the SnapShot boundaries (0,0,1366,768) => returns -1
            70.147µS|FFGetPixel(x:1802, y:500, Snap:0): this point is outside the SnapShot boundaries (0,0,1366,768) => returns -1
            59.882µS|FFGetPixel(x:1803, y:500, Snap:0): this point is outside the SnapShot boundaries (0,0,1366,768) => returns -1
            92.389µS|FFGetPixel(x:1804, y:500, Snap:0): this point is outside the SnapShot boundaries (0,0,1366,768) => returns -1
            59.311µS|FFGetPixel(x:1805, y:500, Snap:0): this point is outside the SnapShot boundaries (0,0,1366,768) => returns -1
            59.311µS|FFGetPixel(x:1806, y:500, Snap:0): this point is outside the SnapShot boundaries (0,0,1366,768) => returns -1
            59.311µS|FFGetPixel(x:1807, y:500, Snap:0): this point is outside the SnapShot boundaries (0,0,1366,768) => returns -1
            59.311µS|FFGetPixel(x:1808, y:500, Snap:0): this point is outside the SnapShot boundaries (0,0,1366,768) => returns -1
            59.311µS|FFGetPixel(x:1809, y:500, Snap:0): this point is outside the SnapShot boundaries (0,0,1366,768) => returns -1
            59.311µS|FFGetPixel(x:1810, y:500, Snap:0): this point is outside the SnapShot boundaries (0,0,1366,768) => returns -1
            59.311µS|FFGetPixel(x:1811, y:500, Snap:0): this point is outside the SnapShot boundaries (0,0,1366,768) => returns -1
            58.741µS|FFGetPixel(x:1812, y:500, Snap:0): this point is outside the SnapShot boundaries (0,0,1366,768) => returns -1
            59.311µS|FFGetPixel(x:1813, y:500, Snap:0): this point is outside the SnapShot boundaries (0,0,1366,768) => returns -1
            59.311µS|FFGetPixel(x:1814, y:500, Snap:0): this point is outside the SnapShot boundaries (0,0,1366,768) => returns -1
            59.311µS|FFGetPixel(x:1815, y:500, Snap:0): this point is outside the SnapShot boundaries (0,0,1366,768) => returns -1
            59.311µS|FFGetPixel(x:1816, y:500, Snap:0): this point is outside the SnapShot boundaries (0,0,1366,768) => returns -1
            59.311µS|FFGetPixel(x:1817, y:500, Snap:0): this point is outside the SnapShot boundaries (0,0,1366,768) => returns -1
            59.882µS|FFGetPixel(x:1818, y:500, Snap:0): this point is outside the SnapShot boundaries (0,0,1366,768) => returns -1
            60.452µS|FFGetPixel(x:1819, y:500, Snap:0): this point is outside the SnapShot boundaries (0,0,1366,768) => returns -1
            59.882µS|FFGetPixel(x:1820, y:500, Snap:0): this point is outside the SnapShot boundaries (0,0,1366,768) => returns -1
            59.311µS|FFGetPixel(x:1821, y:500, Snap:0): this point is outside the SnapShot boundaries (0,0,1366,768) => returns -1
            59.311µS|FFGetPixel(x:1822, y:500, Snap:0): this point is outside the SnapShot boundaries (0,0,1366,768) => returns -1
            59.311µS|FFGetPixel(x:1823, y:500, Snap:0): this point is outside the SnapShot boundaries (0,0,1366,768) => returns -1
            59.882µS|FFGetPixel(x:1824, y:500, Snap:0): this point is outside the SnapShot boundaries (0,0,1366,768) => returns -1
            59.311µS|FFGetPixel(x:1825, y:500, Snap:0): this point is outside the SnapShot boundaries (0,0,1366,768) => returns -1
            59.311µS|FFGetPixel(x:1826, y:500, Snap:0): this point is outside the SnapShot boundaries (0,0,1366,768) => returns -1
            59.311µS|FFGetPixel(x:1827, y:500, Snap:0): this point is outside the SnapShot boundaries (0,0,1366,768) => returns -1
            59.311µS|FFGetPixel(x:1828, y:500, Snap:0): this point is outside the SnapShot boundaries (0,0,1366,768) => returns -1
            59.311µS|FFGetPixel(x:1829, y:500, Snap:0): this point is outside the SnapShot boundaries (0,0,1366,768) => returns -1
            59.311µS|FFGetPixel(x:1830, y:500, Snap:0): this point is outside the SnapShot boundaries (0,0,1366,768) => returns -1
            59.311µS|FFGetPixel(x:1831, y:500, Snap:0): this point is outside the SnapShot boundaries (0,0,1366,768) => returns -1
            59.311µS|FFGetPixel(x:1832, y:500, Snap:0): this point is outside the SnapShot boundaries (0,0,1366,768) => returns -1
            59.882µS|FFGetPixel(x:1833, y:500, Snap:0): this point is outside the SnapShot boundaries (0,0,1366,768) => returns -1
            59.311µS|FFGetPixel(x:1834, y:500, Snap:0): this point is outside the SnapShot boundaries (0,0,1366,768) => returns -1
            98.092µS|FFGetPixel(x:1835, y:500, Snap:0): this point is outside the SnapShot boundaries (0,0,1366,768) => returns -1
            61.022µS|FFGetPixel(x:1836, y:500, Snap:0): this point is outside the SnapShot boundaries (0,0,1366,768) => returns -1
            59.882µS|FFGetPixel(x:1837, y:500, Snap:0): this point is outside the SnapShot boundaries (0,0,1366,768) => returns -1
            59.311µS|FFGetPixel(x:1838, y:500, Snap:0): this point is outside the SnapShot boundaries (0,0,1366,768) => returns -1
            59.311µS|FFGetPixel(x:1839, y:500, Snap:0): this point is outside the SnapShot boundaries (0,0,1366,768) => returns -1
            59.311µS|FFGetPixel(x:1840, y:500, Snap:0): this point is outside the SnapShot boundaries (0,0,1366,768) => returns -1
            58.741µS|FFGetPixel(x:1841, y:500, Snap:0): this point is outside the SnapShot boundaries (0,0,1366,768) => returns -1
            59.311µS|FFGetPixel(x:1842, y:500, Snap:0): this point is outside the SnapShot boundaries (0,0,1366,768) => returns -1
            59.311µS|FFGetPixel(x:1843, y:500, Snap:0): this point is outside the SnapShot boundaries (0,0,1366,768) => returns -1
            59.311µS|FFGetPixel(x:1844, y:500, Snap:0): this point is outside the SnapShot boundaries (0,0,1366,768) => returns -1
            59.311µS|FFGetPixel(x:1845, y:500, Snap:0): this point is outside the SnapShot boundaries (0,0,1366,768) => returns -1
            59.311µS|FFGetPixel(x:1846, y:500, Snap:0): this point is outside the SnapShot boundaries (0,0,1366,768) => returns -1
            59.311µS|FFGetPixel(x:1847, y:500, Snap:0): this point is outside the SnapShot boundaries (0,0,1366,768) => returns -1
            59.311µS|FFGetPixel(x:1848, y:500, Snap:0): this point is outside the SnapShot boundaries (0,0,1366,768) => returns -1
            59.311µS|FFGetPixel(x:1849, y:500, Snap:0): this point is outside the SnapShot boundaries (0,0,1366,768) => returns -1
            65.014µS|FFGetPixel(x:1850, y:500, Snap:0): this point is outside the SnapShot boundaries (0,0,1366,768) => returns -1
            59.311µS|FFGetPixel(x:1851, y:500, Snap:0): this point is outside the SnapShot boundaries (0,0,1366,768) => returns -1
            59.311µS|FFGetPixel(x:1852, y:500, Snap:0): this point is outside the SnapShot boundaries (0,0,1366,768) => returns -1
            59.882µS|FFGetPixel(x:1853, y:500, Snap:0): this point is outside the SnapShot boundaries (0,0,1366,768) => returns -1
            59.311µS|FFGetPixel(x:1854, y:500, Snap:0): this point is outside the SnapShot boundaries (0,0,1366,768) => returns -1
            59.311µS|FFGetPixel(x:1855, y:500, Snap:0): this point is outside the SnapShot boundaries (0,0,1366,768) => returns -1
            59.311µS|FFGetPixel(x:1856, y:500, Snap:0): this point is outside the SnapShot boundaries (0,0,1366,768) => returns -1
            59.311µS|FFGetPixel(x:1857, y:500, Snap:0): this point is outside the SnapShot boundaries (0,0,1366,768) => returns -1
            59.311µS|FFGetPixel(x:1858, y:500, Snap:0): this point is outside the SnapShot boundaries (0,0,1366,768) => returns -1
            58.741µS|FFGetPixel(x:1859, y:500, Snap:0): this point is outside the SnapShot boundaries (0,0,1366,768) => returns -1
            59.311µS|FFGetPixel(x:1860, y:500, Snap:0): this point is outside the SnapShot boundaries (0,0,1366,768) => returns -1
            59.311µS|FFGetPixel(x:1861, y:500, Snap:0): this point is outside the SnapShot boundaries (0,0,1366,768) => returns -1
            59.311µS|FFGetPixel(x:1862, y:500, Snap:0): this point is outside the SnapShot boundaries (0,0,1366,768) => returns -1
            59.311µS|FFGetPixel(x:1863, y:500, Snap:0): this point is outside the SnapShot boundaries (0,0,1366,768) => returns -1
            58.741µS|FFGetPixel(x:1864, y:500, Snap:0): this point is outside the SnapShot boundaries (0,0,1366,768) => returns -1
            59.311µS|FFGetPixel(x:1865, y:500, Snap:0): this point is outside the SnapShot boundaries (0,0,1366,768) => returns -1
           181.356µS|FFGetPixel(x:1866, y:500, Snap:0): this point is outside the SnapShot boundaries (0,0,1366,768) => returns -1
            60.452µS|FFGetPixel(x:1867, y:500, Snap:0): this point is outside the SnapShot boundaries (0,0,1366,768) => returns -1
            61.022µS|FFGetPixel(x:1868, y:500, Snap:0): this point is outside the SnapShot boundaries (0,0,1366,768) => returns -1
            61.593µS|FFGetPixel(x:1869, y:500, Snap:0): this point is outside the SnapShot boundaries (0,0,1366,768) => returns -1
            61.022µS|FFGetPixel(x:1870, y:500, Snap:0): this point is outside the SnapShot boundaries (0,0,1366,768) => returns -1
            61.022µS|FFGetPixel(x:1871, y:500, Snap:0): this point is outside the SnapShot boundaries (0,0,1366,768) => returns -1
            61.022µS|FFGetPixel(x:1872, y:500, Snap:0): this point is outside the SnapShot boundaries (0,0,1366,768) => returns -1
            61.022µS|FFGetPixel(x:1873, y:500, Snap:0): this point is outside the SnapShot boundaries (0,0,1366,768) => returns -1
            61.022µS|FFGetPixel(x:1874, y:500, Snap:0): this point is outside the SnapShot boundaries (0,0,1366,768) => returns -1
            61.022µS|FFGetPixel(x:1875, y:500, Snap:0): this point is outside the SnapShot boundaries (0,0,1366,768) => returns -1
            60.452µS|FFGetPixel(x:1876, y:500, Snap:0): this point is outside the SnapShot boundaries (0,0,1366,768) => returns -1
            60.452µS|FFGetPixel(x:1877, y:500, Snap:0): this point is outside the SnapShot boundaries (0,0,1366,768) => returns -1
            60.452µS|FFGetPixel(x:1878, y:500, Snap:0): this point is outside the SnapShot boundaries (0,0,1366,768) => returns -1
            60.452µS|FFGetPixel(x:1879, y:500, Snap:0): this point is outside the SnapShot boundaries (0,0,1366,768) => returns -1
            61.022µS|FFGetPixel(x:1880, y:500, Snap:0): this point is outside the SnapShot boundaries (0,0,1366,768) => returns -1
            61.022µS|FFGetPixel(x:1881, y:500, Snap:0): this point is outside the SnapShot boundaries (0,0,1366,768) => returns -1
            60.452µS|FFGetPixel(x:1882, y:500, Snap:0): this point is outside the SnapShot boundaries (0,0,1366,768) => returns -1
            60.452µS|FFGetPixel(x:1883, y:500, Snap:0): this point is outside the SnapShot boundaries (0,0,1366,768) => returns -1
            60.452µS|FFGetPixel(x:1884, y:500, Snap:0): this point is outside the SnapShot boundaries (0,0,1366,768) => returns -1
            60.452µS|FFGetPixel(x:1885, y:500, Snap:0): this point is outside the SnapShot boundaries (0,0,1366,768) => returns -1
            61.022µS|FFGetPixel(x:1886, y:500, Snap:0): this point is outside the SnapShot boundaries (0,0,1366,768) => returns -1
            60.452µS|FFGetPixel(x:1887, y:500, Snap:0): this point is outside the SnapShot boundaries (0,0,1366,768) => returns -1
            61.022µS|FFGetPixel(x:1888, y:500, Snap:0): this point is outside the SnapShot boundaries (0,0,1366,768) => returns -1
            61.022µS|FFGetPixel(x:1889, y:500, Snap:0): this point is outside the SnapShot boundaries (0,0,1366,768) => returns -1
            61.022µS|FFGetPixel(x:1890, y:500, Snap:0): this point is outside the SnapShot boundaries (0,0,1366,768) => returns -1
            61.022µS|FFGetPixel(x:1891, y:500, Snap:0): this point is outside the SnapShot boundaries (0,0,1366,768) => returns -1
            61.022µS|FFGetPixel(x:1892, y:500, Snap:0): this point is outside the SnapShot boundaries (0,0,1366,768) => returns -1
            60.452µS|FFGetPixel(x:1893, y:500, Snap:0): this point is outside the SnapShot boundaries (0,0,1366,768) => returns -1
            60.452µS|FFGetPixel(x:1894, y:500, Snap:0): this point is outside the SnapShot boundaries (0,0,1366,768) => returns -1
            60.452µS|FFGetPixel(x:1895, y:500, Snap:0): this point is outside the SnapShot boundaries (0,0,1366,768) => returns -1
            61.593µS|FFGetPixel(x:1896, y:500, Snap:0): this point is outside the SnapShot boundaries (0,0,1366,768) => returns -1
            61.593µS|FFGetPixel(x:1897, y:500, Snap:0): this point is outside the SnapShot boundaries (0,0,1366,768) => returns -1
            94.670µS|FFGetPixel(x:1898, y:500, Snap:0): this point is outside the SnapShot boundaries (0,0,1366,768) => returns -1
            61.022µS|FFGetPixel(x:1899, y:500, Snap:0): this point is outside the SnapShot boundaries (0,0,1366,768) => returns -1
            61.022µS|FFGetPixel(x:1900, y:500, Snap:0): this point is outside the SnapShot boundaries (0,0,1366,768) => returns -1
            61.022µS|FFGetPixel(x:1901, y:500, Snap:0): this point is outside the SnapShot boundaries (0,0,1366,768) => returns -1
            61.022µS|FFGetPixel(x:1902, y:500, Snap:0): this point is outside the SnapShot boundaries (0,0,1366,768) => returns -1
            61.593µS|FFGetPixel(x:1903, y:500, Snap:0): this point is outside the SnapShot boundaries (0,0,1366,768) => returns -1
            61.022µS|FFGetPixel(x:1904, y:500, Snap:0): this point is outside the SnapShot boundaries (0,0,1366,768) => returns -1
            61.022µS|FFGetPixel(x:1905, y:500, Snap:0): this point is outside the SnapShot boundaries (0,0,1366,768) => returns -1
            60.452µS|FFGetPixel(x:1906, y:500, Snap:0): this point is outside the SnapShot boundaries (0,0,1366,768) => returns -1
            60.452µS|FFGetPixel(x:1907, y:500, Snap:0): this point is outside the SnapShot boundaries (0,0,1366,768) => returns -1
            60.452µS|FFGetPixel(x:1908, y:500, Snap:0): this point is outside the SnapShot boundaries (0,0,1366,768) => returns -1
            60.452µS|FFGetPixel(x:1909, y:500, Snap:0): this point is outside the SnapShot boundaries (0,0,1366,768) => returns -1
            60.452µS|FFGetPixel(x:1910, y:500, Snap:0): this point is outside the SnapShot boundaries (0,0,1366,768) => returns -1
            70.147µS|FFGetPixel(x:1911, y:500, Snap:0): this point is outside the SnapShot boundaries (0,0,1366,768) => returns -1
            61.022µS|FFGetPixel(x:1912, y:500, Snap:0): this point is outside the SnapShot boundaries (0,0,1366,768) => returns -1
            61.022µS|FFGetPixel(x:1913, y:500, Snap:0): this point is outside the SnapShot boundaries (0,0,1366,768) => returns -1
            61.022µS|FFGetPixel(x:1914, y:500, Snap:0): this point is outside the SnapShot boundaries (0,0,1366,768) => returns -1
            61.022µS|FFGetPixel(x:1915, y:500, Snap:0): this point is outside the SnapShot boundaries (0,0,1366,768) => returns -1
            61.022µS|FFGetPixel(x:1916, y:500, Snap:0): this point is outside the SnapShot boundaries (0,0,1366,768) => returns -1
            61.022µS|FFGetPixel(x:1917, y:500, Snap:0): this point is outside the SnapShot boundaries (0,0,1366,768) => returns -1
            60.452µS|FFGetPixel(x:1918, y:500, Snap:0): this point is outside the SnapShot boundaries (0,0,1366,768) => returns -1
            61.022µS|FFGetPixel(x:1919, y:500, Snap:0): this point is outside the SnapShot boundaries (0,0,1366,768) => returns -1
            60.452µS|FFGetPixel(x:1920, y:500, Snap:0): this point is outside the SnapShot boundaries (0,0,1366,768) => returns -1
            60.452µS|FFGetPixel(x:1921, y:500, Snap:0): this point is outside the SnapShot boundaries (0,0,1366,768) => returns -1
            61.022µS|FFGetPixel(x:1922, y:500, Snap:0): this point is outside the SnapShot boundaries (0,0,1366,768) => returns -1
            61.022µS|FFGetPixel(x:1923, y:500, Snap:0): this point is outside the SnapShot boundaries (0,0,1366,768) => returns -1
            61.022µS|FFGetPixel(x:1924, y:500, Snap:0): this point is outside the SnapShot boundaries (0,0,1366,768) => returns -1
            61.022µS|FFGetPixel(x:1925, y:500, Snap:0): this point is outside the SnapShot boundaries (0,0,1366,768) => returns -1
            61.022µS|FFGetPixel(x:1926, y:500, Snap:0): this point is outside the SnapShot boundaries (0,0,1366,768) => returns -1
            66.725µS|FFGetPixel(x:1927, y:500, Snap:0): this point is outside the SnapShot boundaries (0,0,1366,768) => returns -1
            60.452µS|FFGetPixel(x:1928, y:500, Snap:0): this point is outside the SnapShot boundaries (0,0,1366,768) => returns -1
            91.819µS|FFGetPixel(x:1929, y:500, Snap:0): this point is outside the SnapShot boundaries (0,0,1366,768) => returns -1
            61.593µS|FFGetPixel(x:1930, y:500, Snap:0): this point is outside the SnapShot boundaries (0,0,1366,768) => returns -1
            59.882µS|FFGetPixel(x:1931, y:500, Snap:0): this point is outside the SnapShot boundaries (0,0,1366,768) => returns -1
            60.452µS|FFGetPixel(x:1932, y:500, Snap:0): this point is outside the SnapShot boundaries (0,0,1366,768) => returns -1
            60.452µS|FFGetPixel(x:1933, y:500, Snap:0): this point is outside the SnapShot boundaries (0,0,1366,768) => returns -1
            60.452µS|FFGetPixel(x:1934, y:500, Snap:0): this point is outside the SnapShot boundaries (0,0,1366,768) => returns -1
            60.452µS|FFGetPixel(x:1935, y:500, Snap:0): this point is outside the SnapShot boundaries (0,0,1366,768) => returns -1
            61.022µS|FFGetPixel(x:1936, y:500, Snap:0): this point is outside the SnapShot boundaries (0,0,1366,768) => returns -1
            60.452µS|FFGetPixel(x:1937, y:500, Snap:0): this point is outside the SnapShot boundaries (0,0,1366,768) => returns -1
            59.882µS|FFGetPixel(x:1938, y:500, Snap:0): this point is outside the SnapShot boundaries (0,0,1366,768) => returns -1
            60.452µS|FFGetPixel(x:1939, y:500, Snap:0): this point is outside the SnapShot boundaries (0,0,1366,768) => returns -1
            60.452µS|FFGetPixel(x:1940, y:500, Snap:0): this point is outside the SnapShot boundaries (0,0,1366,768) => returns -1
            60.452µS|FFGetPixel(x:1941, y:500, Snap:0): this point is outside the SnapShot boundaries (0,0,1366,768) => returns -1
            60.452µS|FFGetPixel(x:1942, y:500, Snap:0): this point is outside the SnapShot boundaries (0,0,1366,768) => returns -1
            72.428µS|FFGetPixel(x:1943, y:500, Snap:0): this point is outside the SnapShot boundaries (0,0,1366,768) => returns -1
            61.022µS|FFGetPixel(x:1944, y:500, Snap:0): this point is outside the SnapShot boundaries (0,0,1366,768) => returns -1
            60.452µS|FFGetPixel(x:1945, y:500, Snap:0): this point is outside the SnapShot boundaries (0,0,1366,768) => returns -1
            60.452µS|FFGetPixel(x:1946, y:500, Snap:0): this point is outside the SnapShot boundaries (0,0,1366,768) => returns -1
            60.452µS|FFGetPixel(x:1947, y:500, Snap:0): this point is outside the SnapShot boundaries (0,0,1366,768) => returns -1
            60.452µS|FFGetPixel(x:1948, y:500, Snap:0): this point is outside the SnapShot boundaries (0,0,1366,768) => returns -1
            60.452µS|FFGetPixel(x:1949, y:500, Snap:0): this point is outside the SnapShot boundaries (0,0,1366,768) => returns -1
            64.444µS|FFGetPixel(x:1950, y:500, Snap:0): this point is outside the SnapShot boundaries (0,0,1366,768) => returns -1
            60.452µS|FFGetPixel(x:1951, y:500, Snap:0): this point is outside the SnapShot boundaries (0,0,1366,768) => returns -1
            61.022µS|FFGetPixel(x:1952, y:500, Snap:0): this point is outside the SnapShot boundaries (0,0,1366,768) => returns -1
            61.593µS|FFGetPixel(x:1953, y:500, Snap:0): this point is outside the SnapShot boundaries (0,0,1366,768) => returns -1
            60.452µS|FFGetPixel(x:1954, y:500, Snap:0): this point is outside the SnapShot boundaries (0,0,1366,768) => returns -1
            60.452µS|FFGetPixel(x:1955, y:500, Snap:0): this point is outside the SnapShot boundaries (0,0,1366,768) => returns -1
            59.882µS|FFGetPixel(x:1956, y:500, Snap:0): this point is outside the SnapShot boundaries (0,0,1366,768) => returns -1
            60.452µS|FFGetPixel(x:1957, y:500, Snap:0): this point is outside the SnapShot boundaries (0,0,1366,768) => returns -1
            61.593µS|FFGetPixel(x:1958, y:500, Snap:0): this point is outside the SnapShot boundaries (0,0,1366,768) => returns -1
